snapdragon,5.0
acupuncture,4.944444444444445
physique,4.923076923076923
shavery,4.916666666666667
kent,4.909090909090909
ariel,4.9
shelly,4.857142857142857
lori,4.838709677419355
choir,4.8
nougat,4.8
reina,4.8
euphoric,4.7894736842105265
dexter,4.785714285714286
patel,4.785714285714286
infectious,4.777777777777778
boudoir,4.769230769230769
nationally,4.769230769230769
feline,4.75
unrivaled,4.75
effortless,4.7368421052631575
layman,4.7272727272727275
miraculous,4.7272727272727275
henna,4.7272727272727275
noel,4.7272727272727275
flores,4.7272727272727275
limu,4.7272727272727275
masterful,4.72
perfectionist,4.704545454545454
pampered,4.7
simulator,4.7
waxer,4.7
healing,4.6923076923076925
hydration,4.6875
addicted,4.68
passionate,4.675257731958763
pioneer,4.666666666666667
wondrous,4.666666666666667
enrich,4.666666666666667
soulful,4.666666666666667
styling,4.666666666666667
knockout,4.666666666666667
sculpt,4.65
cruller,4.647058823529412
immaculately,4.642857142857143
dedication,4.641791044776119
emulsion,4.636363636363637
dune,4.636363636363637
sublime,4.632075471698113
perfecto,4.625
timeless,4.625
etch,4.625
transcendent,4.625
punctual,4.622641509433962
thoroughness,4.615384615384615
effortlessly,4.611111111111111
prefect,4.611111111111111
meticulous,4.605633802816901
metropolis,4.6
obedience,4.6
marvelously,4.6
luxuriously,4.6
spinner,4.6
approachable,4.594202898550725
masterpiece,4.593023255813954
oversell,4.583333333333333
credible,4.583333333333333
charisma,4.583333333333333
compassionate,4.582278481012659
flawless,4.579617834394904
veterinary,4.578947368421052
brent,4.571428571428571
colorist,4.571428571428571
seamless,4.571428571428571
unparalleled,4.571428571428571
jess,4.571428571428571
kinky,4.571428571428571
unforgettable,4.569444444444445
ecstasy,4.565217391304348
communicator,4.5625
orgasmic,4.5606060606060606
energize,4.5588235294117645
cyclist,4.555555555555555
unmatched,4.555555555555555
handcraft,4.548387096774194
fantastico,4.545454545454546
teaching,4.545454545454546
cacao,4.545454545454546
mealtime,4.545454545454546
intelligentsia,4.545454545454546
familiarize,4.545454545454546
wod,4.545454545454546
unbeatable,4.544642857142857
yogi,4.542857142857143
exquisite,4.541062801932367
gem,4.5405580791693705
consummate,4.538461538461538
tammy,4.538461538461538
escalade,4.538461538461538
tanner,4.538461538461538
encouragement,4.535714285714286
tapestry,4.533333333333333
seth,4.533333333333333
bree,4.529411764705882
cote,4.529411764705882
magnum,4.526315789473684
oodles,4.523809523809524
expertly,4.516393442622951
concoct,4.515151515151516
choreograph,4.5
jordan,4.5
invaluable,4.5
strengthen,4.5
poem,4.5
submarine,4.5
explorer,4.5
sinfully,4.5
meditation,4.5
forefather,4.5
cholla,4.5
stuffiness,4.5
cherish,4.5
mahogany,4.5
earthiness,4.5
headrest,4.5
bakeshop,4.5
piercer,4.5
seductive,4.5
filo,4.5
snowflake,4.5
supportive,4.492063492063492
jo,4.487804878048781
incredible,4.486553784860558
centerpiece,4.485714285714286
charismatic,4.481481481481482
airbrush,4.481481481481482
competitively,4.48
accomplishment,4.478260869565218
paco,4.478260869565218
highly,4.476325088339222
beth,4.476190476190476
degustation,4.476190476190476
gizzard,4.476190476190476
octane,4.475
learning,4.472222222222222
talented,4.47075208913649
worship,4.470588235294118
hiker,4.470588235294118
archery,4.470588235294118
helpfulness,4.470588235294118
tory,4.470588235294118
seamlessly,4.46875
poetry,4.46875
painless,4.466666666666667
sumac,4.466666666666667
seater,4.466666666666667
hiro,4.466666666666667
gorgeously,4.466666666666667
enthral,4.466666666666667
phenomenal,4.466463414634147
emporium,4.461538461538462
esoteric,4.461538461538462
violin,4.461538461538462
limitless,4.461538461538462
trotter,4.461538461538462
indulgent,4.46
utmost,4.458333333333333
awesomely,4.4576271186440675
tantalize,4.456521739130435
unpretentious,4.456140350877193
erika,4.454545454545454
lam,4.454545454545454
waxing,4.454545454545454
gamba,4.454545454545454
smog,4.454545454545454
artful,4.454545454545454
locksmith,4.454545454545454
retractable,4.454545454545454
sola,4.454545454545454
knowledgeable,4.453828828828829
impeccable,4.453280318091451
insight,4.452830188679245
trustworthy,4.4523809523809526
bliss,4.451127819548872
attic,4.45
amaze,4.448615384615384
dale,4.448275862068965
exceed,4.445182724252492
perfection,4.4445205479452055
oolong,4.444444444444445
butler,4.444444444444445
artistic,4.444444444444445
exemplary,4.444444444444445
ingenious,4.444444444444445
bonsai,4.444444444444445
nectar,4.444444444444445
chanterelle,4.444444444444445
paired,4.443298969072165
collectible,4.4411764705882355
canine,4.4411764705882355
nancy,4.440677966101695
rejuvenate,4.44
meticulously,4.439024390243903
thoughtfully,4.439024390243903
hooked,4.437810945273632
elicit,4.4375
candlelight,4.434782608695652
cycling,4.434782608695652
royalty,4.433333333333334
intuitive,4.433333333333334
informative,4.42997542997543
goulash,4.428571428571429
chiropractic,4.428571428571429
thoughtfulness,4.428571428571429
elaine,4.428571428571429
lovingly,4.428571428571429
delectably,4.428571428571429
vita,4.428571428571429
sharable,4.428571428571429
outshine,4.428571428571429
heavenly,4.426195426195426
mindful,4.424242424242424
immerse,4.423076923076923
tango,4.423076923076923
pomme,4.4222222222222225
superb,4.419431279620853
immaculate,4.417391304347826
asymmetrical,4.416666666666667
dentistry,4.416666666666667
anesthesia,4.416666666666667
impersonation,4.416666666666667
inspirational,4.416666666666667
immortal,4.416666666666667
envious,4.416666666666667
joust,4.416666666666667
insightful,4.416666666666667
barbershop,4.415094339622642
awe,4.413043478260869
awesomeness,4.4125874125874125
thorough,4.412162162162162
paced,4.411764705882353
gardening,4.411764705882353
preservation,4.411764705882353
delectable,4.411003236245954
heaven,4.409810126582278
friendship,4.409090909090909
personalize,4.401960784313726
divine,4.400852878464819
amazing,4.4007231734552805
scrumptious,4.4
selfishly,4.4
mouthwash,4.4
rocking,4.4
jake,4.4
blemish,4.4
neighborly,4.4
phenomenally,4.4
mobility,4.4
ped,4.4
booming,4.4
singh,4.4
reed,4.4
newton,4.4
otherworldly,4.4
feminine,4.4
orientate,4.4
eloquent,4.4
delirium,4.4
onwards,4.4
secondhand,4.4
bret,4.4
obsession,4.395061728395062
pillowy,4.393939393939394
painter,4.392857142857143
ana,4.392857142857143
heartbeat,4.392307692307693
inspiration,4.391891891891892
hangar,4.391304347826087
quartet,4.391304347826087
pamper,4.391025641025641
wellness,4.389830508474576
emotionally,4.388888888888889
communicative,4.388888888888889
unobtrusive,4.387096774193548
bravo,4.386075949367089
fabulous,4.385346756152125
chaya,4.384615384615385
rend,4.384615384615385
tribal,4.384615384615385
morocco,4.384615384615385
acquaint,4.384615384615385
strenuous,4.384615384615385
sensory,4.382352941176471
majestic,4.382352941176471
magnificent,4.381502890173411
taffy,4.380952380952381
tod,4.380952380952381
environmental,4.380952380952381
whoo,4.380952380952381
fantastic,4.379709643968199
regent,4.375
dieter,4.375
unanimous,4.375
chauffeur,4.375
humidor,4.375
paolo,4.375
milo,4.375
drool,4.372294372294372
playful,4.372093023255814
woohoo,4.37037037037037
victor,4.37037037037037
dreamy,4.369565217391305
spotless,4.3689839572192515
eucalyptus,4.368421052631579
lance,4.368421052631579
sphere,4.368421052631579
wonderful,4.368300423131171
thoughtful,4.368055555555555
happiness,4.367924528301887
impeccably,4.36734693877551
naughty,4.36734693877551
photography,4.363636363636363
delicioso,4.363636363636363
testify,4.363636363636363
agreeable,4.363636363636363
lounger,4.363636363636363
omega,4.363636363636363
gobbler,4.363636363636363
hydraulic,4.363636363636363
exhilarate,4.363636363636363
catalogue,4.363636363636363
harmonious,4.363636363636363
climbing,4.363636363636363
inception,4.363636363636363
longue,4.363636363636363
wonderfully,4.362573099415204
skilled,4.360544217687075
generosity,4.36
addiction,4.358778625954199
canon,4.357142857142857
kafta,4.357142857142857
overjoy,4.357142857142857
savour,4.357142857142857
antler,4.357142857142857
kai,4.3561643835616435
heartily,4.354838709677419
framed,4.352941176470588
happiest,4.352941176470588
flawlessly,4.352941176470588
inviting,4.351851851851852
kat,4.351351351351352
beautifully,4.34984520123839
cooling,4.3478260869565215
masterfully,4.3478260869565215
sung,4.3478260869565215
perfect,4.346781012199541
kindness,4.346534653465347
author,4.346153846153846
saguaro,4.346153846153846
awesome,4.344893705710713
grateful,4.34469696969697
wonderland,4.344262295081967
pleasure,4.34403080872914
soho,4.34375
intensity,4.34375
luscious,4.343283582089552
savoy,4.3428571428571425
intricate,4.340425531914893
conservatory,4.340425531914893
savor,4.340314136125654
lily,4.34
ease,4.338164251207729
marvelous,4.337349397590361
refreshing,4.335120643431635
instructor,4.334951456310679
rehearsal,4.333333333333333
incomparable,4.333333333333333
bumble,4.333333333333333
briny,4.333333333333333
invasion,4.333333333333333
ode,4.333333333333333
smorgasbord,4.333333333333333
hale,4.333333333333333
roka,4.333333333333333
hemp,4.333333333333333
clockwork,4.333333333333333
destine,4.333333333333333
maestro,4.333333333333333
kyle,4.333333333333333
brett,4.333333333333333
sourness,4.333333333333333
rejoice,4.333333333333333
fearful,4.333333333333333
lust,4.333333333333333
coed,4.333333333333333
proposal,4.333333333333333
naga,4.333333333333333
inaugural,4.333333333333333
basilica,4.333333333333333
soothe,4.3304347826086955
notch,4.329088471849866
genuinely,4.328571428571428
evolve,4.327586206896552
hesitation,4.325842696629214
seasonally,4.325581395348837
praline,4.325
spiritual,4.325
dream,4.324942791762013
elegantly,4.324324324324325
transform,4.32258064516129
autumn,4.32258064516129
importantly,4.3215859030837
demonstration,4.321428571428571
transported,4.321428571428571
superbly,4.321428571428571
venison,4.321428571428571
aerial,4.321428571428571
frothy,4.32
ville,4.319148936170213
delightfully,4.318181818181818
chalet,4.318181818181818
excellently,4.318181818181818
decadent,4.3175487465181055
empower,4.315789473684211
chia,4.315789473684211
courthouse,4.315789473684211
terrific,4.314685314685315
flexible,4.314465408805032
mel,4.314285714285714
pinball,4.313953488372093
silky,4.312977099236641
skillfully,4.3125
shaded,4.3125
professional,4.312132734185966
wealth,4.311111111111111
velvety,4.311111111111111
homeowner,4.310344827586207
pied,4.310344827586207
jewel,4.310077519379845
bounty,4.3076923076923075
conscientious,4.3076923076923075
husky,4.3076923076923075
gardener,4.3076923076923075
overbearing,4.3076923076923075
arc,4.3076923076923075
overture,4.3076923076923075
scarfed,4.3076923076923075
poncho,4.3076923076923075
martial,4.3076923076923075
upstate,4.3076923076923075
achievement,4.3076923076923075
celebrated,4.3076923076923075
coziness,4.3076923076923075
cava,4.3076923076923075
decant,4.3076923076923075
incorporated,4.3076923076923075
gourmand,4.3076923076923075
hin,4.3076923076923075
ballet,4.3061224489795915
delicately,4.3061224489795915
dutch,4.305555555555555
hookup,4.305555555555555
dilly,4.304347826086956
graham,4.303921568627451
wellington,4.303703703703704
apprehensive,4.3023255813953485
gentle,4.302127659574468
adorable,4.300225733634312
coronary,4.3
groggy,4.3
python,4.3
artfully,4.3
innuendo,4.3
curriculum,4.3
doodle,4.3
tinted,4.3
scrapbook,4.3
rediscover,4.3
beagle,4.3
reachable,4.3
thereby,4.3
aviary,4.3
taproom,4.3
flutter,4.3
raven,4.3
vesper,4.3
honeycomb,4.3
exclamation,4.3
worldly,4.3
liege,4.3
dejeuner,4.3
intimate,4.299222797927461
outstanding,4.298136645962733
helmet,4.297872340425532
scorpion,4.297297297297297
daunt,4.295454545454546
delicate,4.295302013422819
succulent,4.294573643410852
affinity,4.294117647058823
vas,4.294117647058823
laura,4.294117647058823
unsafe,2.480769230769231
investigate,2.4794520547945207
dismiss,2.477272727272727
disappointing,2.476833976833977
fletcher,2.4761904761904763
scurry,2.473684210526316
nightmare,2.4722222222222223
gristle,2.4714285714285715
obese,2.4705882352941178
urgency,2.4693877551020407
argument,2.4680851063829787
progressively,2.466666666666667
expiration,2.466666666666667
unevenly,2.466666666666667
proceed,2.4663677130044843
nope,2.4662447257383966
discrepancy,2.4642857142857144
teaspoon,2.4642857142857144
defrost,2.4634146341463414
sorely,2.462962962962963
unsatisfied,2.46
disgruntle,2.4545454545454546
ranting,2.4545454545454546
begrudge,2.4545454545454546
waved,2.4545454545454546
apologize,2.4529411764705884
posting,2.4516129032258065
file,2.4488636363636362
wasted,2.4453781512605044
arrogant,2.4453125
arriba,2.4444444444444446
heed,2.4411764705882355
robbery,2.4411764705882355
memo,2.44
musty,2.43859649122807
slime,2.4375
misinform,2.4375
disinfectant,2.4375
unpleasant,2.436734693877551
unhappy,2.436619718309859
mumble,2.4363636363636365
curt,2.435483870967742
verify,2.435185185185185
discretion,2.4347826086956523
dispatch,2.433333333333333
behavior,2.4322916666666665
remake,2.4301075268817205
apathetic,2.4285714285714284
solicit,2.4285714285714284
lawsuit,2.4285714285714284
grossness,2.4285714285714284
naive,2.4285714285714284
rip,2.427536231884058
lumpy,2.425
invisible,2.4242424242424243
mediocre,2.420967741935484
existent,2.420289855072464
edible,2.4186507936507935
gristly,2.4166666666666665
abrasive,2.4166666666666665
intervene,2.4166666666666665
gasket,2.4166666666666665
throb,2.4166666666666665
omen,2.4166666666666665
exasperate,2.4166666666666665
jag,2.4166666666666665
acetone,2.4166666666666665
agony,2.4166666666666665
unanswered,2.411764705882353
unimpressive,2.411111111111111
sicken,2.409090909090909
notification,2.409090909090909
scowl,2.409090909090909
disaster,2.4074074074074074
dissatisfaction,2.40625
ignore,2.405191873589165
runaround,2.4
leathery,2.4
unexciting,2.4
translucent,2.4
viscous,2.4
unfold,2.4
unfairly,2.4
violate,2.4
disintegrate,2.4
unforgivable,2.4
wort,2.4
loudly,2.398843930635838
miserable,2.3945945945945946
faulty,2.393939393939394
reconsider,2.388888888888889
lint,2.388888888888889
inappropriately,2.388888888888889
scold,2.3877551020408165
slimy,2.3873873873873874
gross,2.3864541832669324
moron,2.3857142857142857
caller,2.3846153846153846
nausea,2.3846153846153846
lien,2.3846153846153846
inexperienced,2.383720930232558
disregard,2.3835616438356166
misleading,2.3793103448275863
ruined,2.3783783783783785
incorrectly,2.3766233766233764
failure,2.375
deceptive,2.375
dehydration,2.375
rot,2.375
stale,2.3716337522441653
hideous,2.369565217391304
discernible,2.3684210526315788
broom,2.3684210526315788
ing,2.3684210526315788
lackadaisical,2.3684210526315788
enemy,2.36734693877551
illegally,2.3636363636363638
childish,2.3636363636363638
regulation,2.3636363636363638
sandpaper,2.3636363636363638
amends,2.3636363636363638
intelligence,2.3636363636363638
cursory,2.3636363636363638
response,2.3590504451038576
honk,2.357142857142857
knowingly,2.357142857142857
bewilder,2.357142857142857
particle,2.357142857142857
screwed,2.3555555555555556
invoice,2.3555555555555556
inattentive,2.3552631578947367
upsetting,2.3529411764705883
urine,2.3513513513513513
continued,2.3506493506493507
smudge,2.3488372093023258
murky,2.347826086956522
responsibility,2.346774193548387
sympathy,2.3448275862068964
dump,2.344186046511628
upset,2.3426395939086295
poison,2.3378995433789953
unemployment,2.3333333333333335
hag,2.3333333333333335
idiotic,2.3333333333333335
sickly,2.3333333333333335
rampant,2.3333333333333335
retort,2.3333333333333335
bluntly,2.3333333333333335
meaningless,2.3333333333333335
haggard,2.3333333333333335
dreadful,2.3214285714285716
incident,2.3203463203463204
marginal,2.3181818181818183
bleeding,2.3181818181818183
disconnect,2.3174603174603177
uneven,2.3174603174603177
reappear,2.3157894736842106
nasty,2.3129548762736536
itemize,2.3125
racial,2.3125
inconvenience,2.3114754098360657
miserably,2.3095238095238093
frustration,2.308139534883721
artificially,2.3076923076923075
reaffirm,2.3076923076923075
ugh,2.306451612903226
representative,2.306451612903226
stank,2.3
unwashed,2.3
projectile,2.3
moot,2.3
ghastly,2.3
meanwhile,2.2992125984251968
violation,2.2962962962962963
mealy,2.2962962962962963
haphazard,2.2941176470588234
cancellation,2.293103448275862
dismal,2.2903225806451615
authorize,2.289473684210526
untouched,2.287671232876712
unappetizing,2.287037037037037
turd,2.2857142857142856
embarrassment,2.2857142857142856
immature,2.28125
jackass,2.28125
threat,2.28125
clump,2.280701754385965
rectify,2.28
mutter,2.2777777777777777
vile,2.2777777777777777
ambulance,2.2777777777777777
shriek,2.272727272727273
muck,2.272727272727273
poor,2.2714468629961586
argue,2.2705314009661834
overcharge,2.269230769230769
untrained,2.269230769230769
unsatisfying,2.269230769230769
incorrect,2.26875
cuticle,2.268041237113402
unwelcome,2.2666666666666666
cocky,2.2666666666666666
semblance,2.263157894736842
snide,2.260869565217391
visibly,2.2586206896551726
improperly,2.2580645161290325
sarcastic,2.257142857142857
inconsiderate,2.25531914893617
aggravate,2.2545454545454544
horribly,2.2545454545454544
burned,2.25
tipper,2.25
unsatisfactory,2.25
reply,2.2473572938689217
disorganize,2.246153846153846
bogus,2.2439024390243905
proceeds,2.241758241758242
notify,2.2410714285714284
unresponsive,2.24
permission,2.24
useless,2.23841059602649
thirdly,2.238095238095238
piss,2.2343096234309625
bait,2.2333333333333334
lukewarm,2.2325581395348837
gossiping,2.230769230769231
false,2.2222222222222223
publicly,2.2222222222222223
rape,2.2222222222222223
wasting,2.2222222222222223
boycott,2.2222222222222223
prison,2.2195121951219514
belligerent,2.217391304347826
nauseate,2.217391304347826
harass,2.217391304347826
notified,2.215686274509804
disbelief,2.2142857142857144
persist,2.210526315789474
unkempt,2.210526315789474
inefficient,2.2083333333333335
acknowledge,2.201904761904762
investigation,2.2
sympathize,2.2
disinterested,2.2
insect,2.2
sewage,2.2
smug,2.2
receiver,2.2
irate,2.2
unemployed,2.2
waste,2.195758564437194
prepay,2.1951219512195124
salmonella,2.1875
reprimand,2.1875
horrify,2.1818181818181817
breach,2.1818181818181817
reconcile,2.1818181818181817
incapable,2.1818181818181817
consent,2.1818181818181817
surveillance,2.1818181818181817
displeased,2.1818181818181817
spat,2.1818181818181817
explicitly,2.1818181818181817
plugged,2.1818181818181817
reimburse,2.1794871794871793
reschedule,2.1782178217821784
vomit,2.17687074829932
cuss,2.176470588235294
nastiness,2.176470588235294
tepid,2.1739130434782608
unsuspecting,2.1724137931034484
worthless,2.1724137931034484
worse,2.1666666666666665
hostile,2.1666666666666665
confrontation,2.1666666666666665
uninterested,2.1639344262295084
nonchalant,2.1578947368421053
blandness,2.1578947368421053
hertz,2.1538461538461537
blob,2.1538461538461537
interrogate,2.1538461538461537
unattentive,2.15
sneer,2.15
eatable,2.15
verbally,2.1463414634146343
unorganized,2.145631067961165
zero,2.143236074270557
serial,2.142857142857143
mistreat,2.142857142857143
egregious,2.142857142857143
roach,2.1359223300970873
unedible,2.1333333333333333
contempt,2.1333333333333333
atrocious,2.1311475409836067
empathy,2.130434782608696
inept,2.128205128205128
liability,2.128205128205128
deception,2.125
altercation,2.1176470588235294
moldy,2.1153846153846154
dissatisfied,2.111111111111111
rushing,2.111111111111111
lousy,2.107142857142857
laughable,2.1
helpless,2.1
sternly,2.1
catastrophe,2.1
delusional,2.1
refuse,2.098136645962733
aggressively,2.096774193548387
flavorless,2.096703296703297
horrid,2.096
unfriendly,2.0955882352941178
confront,2.0952380952380953
substandard,2.090909090909091
denominator,2.090909090909091
rational,2.090909090909091
unpaid,2.090909090909091
horrendous,2.0903954802259888
defective,2.0833333333333335
unwilling,2.081967213114754
racist,2.0806451612903225
congeal,2.0789473684210527
filth,2.076923076923077
crook,2.0757575757575757
downhill,2.075657894736842
poorly,2.0718816067653276
ungrateful,2.0714285714285716
impolite,2.0714285714285716
abusive,2.0714285714285716
cox,2.0704225352112675
aggravation,2.0689655172413794
blatant,2.066666666666667
theft,2.0625
hateful,2.0625
blatantly,2.06
berate,2.057142857142857
pitiful,2.0555555555555554
indifference,2.0555555555555554
acknowledged,2.054054054054054
cancel,2.051001821493625
tasteless,2.050228310502283
unsanitary,2.05
dispatcher,2.05
hastily,2.0454545454545454
outrage,2.0454545454545454
unseasoned,2.0444444444444443
shoddy,2.0444444444444443
methinks,2.0294117647058822
stunk,2.027027027027027
tablespoon,2.0217391304347827
terrible,2.0205999277195517
yuck,2.0179640718562872
careless,2.017543859649123
anger,2.0172413793103448
cite,2.0
falsely,2.0
repulsive,2.0
stolen,2.0
impatiently,2.0
interrupted,2.0
scummy,2.0
bureau,2.0
pubic,2.0
irresponsible,2.0
restart,2.0
appalling,2.0
harassment,2.0
agitate,2.0
unhappiness,2.0
hurriedly,2.0
defensive,1.9836065573770492
abysmal,1.98
horrific,1.9770114942528736
awful,1.9725490196078432
pathetic,1.9715909090909092
displease,1.9666666666666666
uneducated,1.9655172413793103
escalate,1.9615384615384615
precook,1.9615384615384615
fingernail,1.9583333333333333
blankly,1.9565217391304348
angrily,1.9565217391304348
humiliate,1.9523809523809523
infuriate,1.9523809523809523
abomination,1.9523809523809523
smirk,1.9411764705882353
criminal,1.9411764705882353
threaten,1.9405940594059405
distasteful,1.9375
grudgingly,1.9333333333333333
displeasure,1.9333333333333333
apology,1.9329501915708813
shrug,1.9263157894736842
bedbug,1.9230769230769231
penalize,1.9230769230769231
documentation,1.9230769230769231
dishonest,1.9206349206349207
rotten,1.9189189189189189
hostage,1.9166666666666667
unreliable,1.9166666666666667
retrain,1.9166666666666667
correspondence,1.9166666666666667
thief,1.9107142857142858
filthy,1.9090909090909092
cockroach,1.904109589041096
audacity,1.901639344262295
inedible,1.9
optimism,1.9
termination,1.9
arbitrary,1.9
unworthy,1.9
rude,1.8988195615514334
diarrhea,1.8983050847457628
disorganization,1.894736842105263
dismissive,1.8846153846153846
rudeness,1.8764044943820224
deteriorate,1.875
condescend,1.8709677419354838
degrade,1.8695652173913044
horrible,1.8654104979811574
accuse,1.8620689655172413
deplorable,1.8620689655172413
refusal,1.8571428571428572
uncaring,1.85
greed,1.85
sham,1.8333333333333333
condescending,1.825
insult,1.8235294117647058
decency,1.8181818181818181
insincere,1.8181818181818181
scathing,1.8181818181818181
disgust,1.81615925058548
supervisor,1.8068181818181819
marijuana,1.8
recourse,1.8
marathoner,1.8
disgusting,1.7900552486187846
unusable,1.7894736842105263
mortify,1.7826086956521738
dispute,1.7792207792207793
shameful,1.7741935483870968
unclean,1.7692307692307692
unapologetic,1.7619047619047619
poisoning,1.76
undesirable,1.75
belittle,1.736842105263158
apathy,1.7333333333333334
riddance,1.7333333333333334
deceitful,1.7333333333333334
rancid,1.728813559322034
contaminate,1.7222222222222223
unacceptable,1.7088607594936709
insulting,1.7045454545454546
liar,1.7012987012987013
unsympathetic,1.7
twiddle,1.7
lied,1.7
unprofessionally,1.7
disgraceful,1.7
oversold,1.6923076923076923
compensation,1.6883116883116882
negligent,1.6875
rudely,1.6862745098039216
refund,1.6704545454545454
unhelpful,1.67
gall,1.6666666666666667
uncalled,1.6666666666666667
disgrace,1.6511627906976745
worst,1.6498277841561424
scum,1.64
carelessness,1.6363636363636365
furious,1.631578947368421
scam,1.630952380952381
feces,1.625
disrespect,1.6216216216216217
incompetence,1.6153846153846154
dishwater,1.6153846153846154
chastise,1.5833333333333333
reimbursement,1.5833333333333333
unmelted,1.5833333333333333
fraud,1.5714285714285714
unprofessional,1.5625
authorization,1.5625
sarcastically,1.56
uneatable,1.5555555555555556
discrimination,1.5555555555555556
disturbingly,1.5454545454545454
negligence,1.5333333333333334
violently,1.5294117647058822
unconcerned,1.5
incompetent,1.4859154929577465
livid,1.4857142857142858
disrespectful,1.4722222222222223
inexcusable,1.4651162790697674
unethical,1.3714285714285714
argumentative,1.3333333333333333
dupe,1.3
disgusted,1.2647058823529411
unprofessionalism,1.1666666666666667
